run_id,suite,method,image,mask,seed,K,sparsity,n_train,dict_iters,als_iters,crown_T,K_s,mask_mode,missing_frac_target,square_size,scratch_count,scratch_thickness,status,full_psnr,full_ssim,full_mse,full_mae,hole_psnr,hole_mse,hole_mae,boundary_mae,missing_frac_actual,runtime_sec,train_rmse_final,observed_max_abs_err,train_rmse_initial,train_rmse_L3_final,train_rmse_L2_final,train_rmse_L1_final,crown_iters_completed,avg_outer_time_sec,error
paper__crown_sparse_only__moon__random_p10__seed42__K256__s6__nt2000__di20__als10__T5__Ks10,paper,crown_sparse_only,moon,random_p10,42,256,6,2000,20,10,5,10,random,0.1,20,3,4,completed,45.79712089176026,0.9933746745388947,2.632012277692285e-05,0.0006435345686837866,35.67235213281939,0.00027087241933235174,0.006622908525951733,0.0006554563206089246,0.09716796875,126.89336395263672,0.0077660199128939175,0.0,0.01032162026967048,,,,5,22.197117948532103,
paper__biharmonic__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,biharmonic,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,52.11242878471889,0.9975202570024513,6.148329322426313e-06,0.000400670823603757,42.08477339729334,6.187606119080634e-05,0.004032303915186704,0.00040816954386146585,0.099365234375,0.005930900573730469,,0.0,,,,,,,
paper__crown_sparse_only__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,crown_sparse_only,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,48.06456206440408,0.9963454634062473,1.5615064898430202e-05,0.0005429041837994562,37.93979330546321,0.00016070177342706056,0.0055872752181974185,0.0005529617149925581,0.09716796875,80.81097102165222,0.006461303227935287,0.0,0.009013752660088513,,,,3,20.42427945137024,
paper__multiscale_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,multiscale_ksvd,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,45.367629669620214,0.9844370573122996,2.9056080699409755e-05,0.0007686306223977174,35.24286091067935,0.0002990294134291014,0.007910329219449877,0.0007828698319883255,0.09716796875,38.754132986068726,0.006461303227935287,0.0,,0.0031000250593884865,0.006436109140002038,0.006461303227935287,,,
paper__zero_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,zero_ksvd,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,18.193078233641906,0.13785699667669638,0.015159754790833882,0.0383292940533479,8.165422846216364,0.15256598433232327,0.38574149494474946,0.03904664265187167,0.099365234375,16.017457246780396,0.030474509909524536,0.0,0.06437104818254666,,,,,,
paper__masked_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,masked_ksvd,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,36.60049870596819,0.9685620514346461,0.00021875104148775105,0.0012003426967679039,26.572843318542652,0.0022014846828840987,0.012080107336514335,0.0012228076070288712,0.099365234375,15.646692991256714,0.008906694882617708,0.0,0.010178749784973606,,,,,,
paper__crown_no_nonlocal__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,crown_no_nonlocal,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,51.68523281548268,0.9976731934179245,6.783857527923598e-06,0.0003890616051872699,41.56046405654181,6.981577998586699e-05,0.004004010891575521,0.00039626913709985267,0.09716796875,45.94054293632507,0.006461303227935287,0.0,0.009013752660088513,,,,5,5.425284671783447,
paper__multiscale_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,multiscale_ksvd,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,44.780218582094776,0.9858020905191772,3.3264281083117826e-05,0.0008566099163128072,34.75256319466923,0.0003347678017603209,0.008620821172523977,0.0008726417253540406,0.099365234375,26.272622108459473,0.008906694882617708,0.0,,0.0054379143036710174,0.009938473341724182,0.008906694882617708,,,
paper__biharmonic__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T5__Ks10,paper,biharmonic,moon,random_p10,123,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,52.11242878471889,0.9975202570024513,6.148329322426313e-06,0.000400670823603757,42.08477339729334,6.187606119080634e-05,0.004032303915186704,0.00040816954386146585,0.099365234375,0.005771160125732422,,0.0,,,,,,,
paper__crown_no_nonlocal__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_no_nonlocal,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,50.895183509654025,0.9970656059627453,8.137324760637338e-06,0.00045126311280797095,40.867528122228485,8.18930767065615e-05,0.004541458747079728,0.00045970868869276853,0.099365234375,24.576624870300293,0.008906694882617708,0.0,0.010178749784973606,,,,3,3.9707388083140054,
paper__zero_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T5__Ks10,paper,zero_ksvd,moon,random_p10,123,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,18.193078233641906,0.13785699667669638,0.015159754790833882,0.0383292940533479,8.165422846216364,0.15256598433232327,0.38574149494474946,0.03904664265187167,0.099365234375,17.09130597114563,0.030474509909524536,0.0,0.06437104818254666,,,,,,
paper__masked_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T5__Ks10,paper,masked_ksvd,moon,random_p10,123,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,36.60049870596819,0.9685620514346461,0.00021875104148775105,0.0012003426967679039,26.572843318542652,0.0022014846828840987,0.012080107336514335,0.0012228076070288712,0.099365234375,16.46144199371338,0.008906694882617708,0.0,0.010178749784973606,,,,,,
paper__multiscale_ksvd__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T5__Ks10,paper,multiscale_ksvd,moon,random_p10,123,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,44.780218582094776,0.9858020905191772,3.3264281083117826e-05,0.0008566099163128072,34.75256319466923,0.0003347678017603209,0.008620821172523977,0.0008726417253540406,0.099365234375,27.105102062225342,0.008906694882617708,0.0,,0.0054379143036710174,0.009938473341724182,0.008906694882617708,,,
paper__crown_full__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_full,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,51.254921337750105,0.9972935264331386,7.490449255782577e-06,0.000427496307327977,41.227265950324565,7.538299791568902e-05,0.004302272419693842,0.00043549707761372726,0.099365234375,74.41699314117432,0.008906694882617708,0.0,0.010178749784973606,,,,3,20.738439957300823,
paper__crown_sparse_only__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T3__Ks10,paper,crown_sparse_only,moon,random_p10,123,192,6,2000,20,10,3,10,random,0.1,20,3,4,completed,48.397539651386424,0.9950773444756892,1.446258867792099e-05,0.0006088197123610336,38.369884263960884,0.00014554978679303285,0.0061270897833680445,0.0006202140252019631,0.099365234375,77.50882315635681,0.008906694882617708,0.0,0.010178749784973606,,,,3,21.607093811035156,
paper__biharmonic__moon__random_p10__seed123__K192__s8__nt2000__di20__als10__T3__Ks10,paper,biharmonic,moon,random_p10,123,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,52.11242878471889,0.9975202570024513,6.148329322426313e-06,0.000400670823603757,42.08477339729334,6.187606119080634e-05,0.004032303915186704,0.00040816954386146585,0.099365234375,0.006067752838134766,,0.0,,,,,,,
paper__crown_full__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,crown_full,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,51.97005985907613,0.9980134463792181,6.353221751066963e-06,0.00037739917428436173,41.84529110013527,6.538391028233739e-05,0.0038839874820822753,0.00038439065469818366,0.09716796875,138.27030110359192,0.006461303227935287,0.0,0.009013752660088513,,,,5,23.888397550582887,
paper__crown_no_nonlocal__moon__random_p10__seed123__K192__s6__nt2000__di20__als10__T5__Ks10,paper,crown_no_nonlocal,moon,random_p10,123,192,6,2000,20,10,5,10,random,0.1,20,3,4,completed,50.89211627988958,0.9970627865595515,8.143073822980741e-06,0.0004517031463253698,40.86446089246404,8.195093459196343e-05,0.004545887192502984,0.0004601569576195274,0.099365234375,32.966212034225464,0.008906694882617708,0.0,0.010178749784973606,,,,5,4.008902597427368,
paper__zero_ksvd__moon__random_p10__seed123__K192__s8__nt2000__di20__als10__T3__Ks10,paper,zero_ksvd,moon,random_p10,123,192,8,2000,20,10,3,10,random,0.1,20,3,4,completed,17.62568172803426,0.12840431689153203,0.01727554778590059,0.04109093731891037,7.598026340608717,0.17385907550626245,0.4135343470718843,0.04185997121389216,0.099365234375,22.891773223876953,0.02771557952606041,0.0,0.06586434269439942,,,,,,
