suite,method,image,mask,K,sparsity,n_train,dict_iters,crown_T,num_runs,seeds,full_psnr_mean,full_psnr_std,full_ssim_mean,full_ssim_std,full_mse_mean,full_mse_std,full_mae_mean,full_mae_std,hole_psnr_mean,hole_psnr_std,hole_mse_mean,hole_mse_std,hole_mae_mean,hole_mae_std,boundary_mae_mean,boundary_mae_std,missing_frac_actual_mean,missing_frac_actual_std,runtime_sec_mean,runtime_sec_std,observed_max_abs_err_mean,observed_max_abs_err_std,train_rmse_final_mean,train_rmse_final_std
paper,zero_ksvd,camera,scratches_n4_t8,192,8,2000,20,3,2,"123,42",12.515654885036602,0.9131912862765841,0.7263409495057966,0.04355579623310418,0.05727504331878434,0.011868819781812028,0.08570147498346917,0.01530029169989263,4.748237908459263,0.20063844215628368,0.3354590449663325,0.01548675832987903,0.5043761135552923,0.008267301977607139,0.2639673160464717,0.008258526379033793,0.169464111328125,0.027557373046875,27.913164615631104,0.3518815040588379,0.0,0.0,0.032231756884601614,0.002310982443229973
paper,zero_ksvd,camera,scratches_n4_t8,192,8,2000,20,5,2,"123,42",12.515654885036602,0.9131912862765841,0.7263409495057966,0.04355579623310418,0.05727504331878434,0.011868819781812028,0.08570147498346917,0.01530029169989263,4.748237908459263,0.20063844215628368,0.3354590449663325,0.01548675832987903,0.5043761135552923,0.008267301977607139,0.2639673160464717,0.008258526379033793,0.169464111328125,0.027557373046875,24.04422390460968,0.2738250494003296,0.0,0.0,0.032231756884601614,0.002310982443229973
paper,zero_ksvd,camera,scratches_n4_t8,256,6,2000,20,3,2,"123,42",12.540599306536981,0.9350888621482394,0.7267793030702454,0.04397500431350265,0.05700724278259045,0.012088128613917917,0.08546613054363025,0.015503607984259954,4.77318232995964,0.2225360180279381,0.3336196819444458,0.01707999741131422,0.5027492375654612,0.009731616226655582,0.26300987151588795,0.00925092190001589,0.169464111328125,0.027557373046875,17.63886249065399,0.577689528465271,0.0,0.0,0.034157427476246664,0.0005951441608709127
paper,zero_ksvd,camera,scratches_n4_t8,256,6,2000,20,5,2,"123,42",12.540599306536981,0.9350888621482394,0.7267793030702454,0.04397500431350265,0.05700724278259045,0.012088128613917917,0.08546613054363025,0.015503607984259954,4.77318232995964,0.2225360180279381,0.3336196819444458,0.01707999741131422,0.5027492375654612,0.009731616226655582,0.26300987151588795,0.00925092190001589,0.169464111328125,0.027557373046875,19.882949471473694,1.2202504873275757,0.0,0.0,0.034157427476246664,0.0005951441608709127
paper,zero_ksvd,camera,scratches_n4_t8,256,8,2000,20,3,2,"123,42",12.524396911490223,0.9247546251711132,0.7263997712770383,0.04379417172775213,0.05719160936436171,0.011997186340010148,0.08563562550868774,0.015418399097465826,4.756979934912884,0.21220178105081322,0.3348268080916901,0.016347054616001527,0.5038605722533049,0.00904808299676313,0.26372148198246137,0.008790336574938301,0.169464111328125,0.027557373046875,26.969354510307312,2.233657479286194,0.0,0.0,0.03070241962665547,0.00011350962420178176
paper,zero_ksvd,camera,scratches_n4_t8,256,8,2000,20,5,2,"123,42",12.524396911490223,0.9247546251711132,0.7263997712770383,0.04379417172775213,0.05719160936436171,0.011997186340010148,0.08563562550868774,0.015418399097465826,4.756979934912884,0.21220178105081322,0.3348268080916901,0.016347054616001527,0.5038605722533049,0.00904808299676313,0.26372148198246137,0.008790336574938301,0.169464111328125,0.027557373046875,25.69529163837433,0.3574296236038208,0.0,0.0,0.03070241962665547,0.00011350962420178176
paper,zero_ksvd,camera,square_s24,192,6,2000,20,3,2,"123,42",26.254110083983253,0.0014867462550007815,0.960731303327752,8.28572771639502e-05,0.002369130681155105,8.110386332292954e-07,0.006118937210977893,4.089432943556962e-06,11.714135525258005,0.0014867462549998933,0.06738860604174521,2.3069543345188848e-05,0.17404976955670454,0.00011632164817226842,0.09968761158849446,0.00010139460825753233,0.03515625,0.0,19.549020051956177,2.0606930255889893,0.0,0.0,0.024926093280907245,0.00027693212543362065
paper,zero_ksvd,camera,square_s24,192,6,2000,20,5,2,"123,42",26.254110083983253,0.0014867462550007815,0.960731303327752,8.28572771639502e-05,0.002369130681155105,8.110386332292954e-07,0.006118937210977893,4.089432943556962e-06,11.714135525258005,0.0014867462549998933,0.06738860604174521,2.3069543345188848e-05,0.17404976955670454,0.00011632164817226842,0.09968761158849446,0.00010139460825753233,0.03515625,0.0,18.279388546943665,0.08993756771087646,0.0,0.0,0.024926093280907245,0.00027693212543362065
paper,zero_ksvd,camera,square_s24,192,8,2000,20,3,2,"123,42",26.196628809190752,0.009388278538644101,0.9603749590616427,5.6548116623256206e-05,0.0024007013341956606,5.1896624628545995e-06,0.0061719042170577006,5.920995609949922e-06,11.656654250465504,0.009388278538643213,0.06828661572823212,0.00014761706561008947,0.17555638661853012,0.00016841943068300613,0.10080220209579883,0.00017697608109468188,0.03515625,0.0,22.7530654668808,0.5166956186294556,0.0,0.0,0.02238407674276538,0.00011287305674323976
paper,zero_ksvd,camera,square_s24,192,8,2000,20,5,2,"123,42",26.196628809190752,0.009388278538644101,0.9603749590616427,5.6548116623256206e-05,0.0024007013341956606,5.1896624628545995e-06,0.0061719042170577006,5.920995609949922e-06,11.656654250465504,0.009388278538643213,0.06828661572823212,0.00014761706561008947,0.17555638661853012,0.00016841943068300613,0.10080220209579883,0.00017697608109468188,0.03515625,0.0,23.192310452461243,0.4970904588699341,0.0,0.0,0.02238407674276538,0.00011287305674323976
paper,zero_ksvd,camera,square_s24,256,6,2000,20,3,2,"123,42",26.28868321549207,0.0022944961770807737,0.9609038007973754,1.3143465187048786e-05,0.002350345667526536,1.2417515929652977e-06,0.00608875123862484,2.9104863413687183e-06,11.748708656766825,0.0022944961770843264,0.06685427676519926,3.532093419991028e-05,0.17319114634310656,8.278716704336608e-05,0.09899268763411442,5.9631582173660935e-05,0.03515625,0.0,18.126928329467773,0.47609543800354004,0.0,0.0,0.024082057010489842,0.000183531346927902
paper,zero_ksvd,camera,square_s24,256,6,2000,20,5,2,"123,42",26.28868321549207,0.0022944961770807737,0.9609038007973754,1.3143465187048786e-05,0.002350345667526536,1.2417515929652977e-06,0.00608875123862484,2.9104863413687183e-06,11.748708656766825,0.0022944961770843264,0.06685427676519926,3.532093419991028e-05,0.17319114634310656,8.278716704336608e-05,0.09899268763411442,5.9631582173660935e-05,0.03515625,0.0,23.56123411655426,0.7670351266860962,0.0,0.0,0.024082057010489842,0.000183531346927902
paper,zero_ksvd,camera,square_s24,256,8,2000,20,3,2,"123,42",26.20789243084529,0.008065044323643633,0.9604218977265004,6.946819914499525e-05,0.002394481609073281,4.446655187809135e-06,0.006158861759160556,7.360255901014447e-06,11.667917872120041,0.008065044323641857,0.06810969910252888,0.00012648263645323454,0.17518540114945585,0.00020935839007328594,0.1005745679767622,0.00017647941101344572,0.03515625,0.0,26.703263878822327,0.04147517681121826,0.0,0.0,0.021413867902678324,0.00021720483925095554
